rhx,rhy,rhz,rwx,rwy,rwz,rex,rey,rez,lhx,lhy,lhz,lwx,lwy,lwz,lex,ley,lez,sx,sy,sz,hx,hy,hz,timestamp,phase rh,phase lh,phase rhlh
5.701096,3.007956,1.894074,5.779188,3.23499,1.924965,5.775456,3.613071,2.109018,4.138749,4.005961,1.858832,4.133828,3.984625,1.865331,3.559427,3.625432,2.082666,4.766007,4.016459,2.106412,4.770023,1.25944,2.095876,5929075,Hold,Hold,Rest
5.709436,2.991145,1.892121,5.771176,3.143244,1.930527,5.785236,3.609828,2.10551,4.136577,4.001705,1.856864,4.129624,3.981076,1.859191,3.55173,3.623832,2.08119,4.757771,4.014045,2.105463,4.755515,1.256669,2.095004,5929106,Hold,Hold,Rest
5.717501,2.967808,1.890234,5.771922,3.134896,1.930045,5.789335,3.603509,2.104765,4.136483,3.993794,1.853727,4.132565,3.977552,1.857629,3.540838,3.63099,2.079701,4.750705,4.009881,2.104177,4.728442,1.24733,2.095668,5929138,Hold,Hold,Rest
5.723736,2.943276,1.889098,5.773275,3.1271,1.929103,5.794627,3.596658,2.10368,4.131588,3.982747,1.851561,4.126266,3.958408,1.855274,3.523482,3.633298,2.077414,4.74643,4.00578,2.103189,4.714723,1.240329,2.096027,5929169,Hold,Hold,Rest
5.725825,2.902686,1.886642,5.738019,2.875597,1.898505,5.798919,3.577075,2.098985,4.156361,3.987103,1.83898,4.017287,3.895732,1.892504,3.544124,3.584866,2.088618,4.741658,4.005495,2.102138,4.698587,1.23136,2.09759,5929200,Hold,Hold,Rest
5.725968,2.897484,1.88534,5.739643,2.915219,1.896554,5.804992,3.568937,2.093437,4.117757,3.947021,1.845856,4.095854,3.892392,1.856485,3.546135,3.584978,2.088397,4.732993,4.005072,2.100656,4.691217,1.229417,2.098373,5929231,Hold,Hold,Rest
5.719655,2.882808,1.88356,5.736502,2.916345,1.896436,5.79869,3.57666,2.090034,4.09185,3.939536,1.846035,4.058125,3.90253,1.858453,3.529336,3.574887,2.091234,4.724108,4.004211,2.098969,4.68342,1.228981,2.098496,5929278,Hold,Hold,Rest
5.708513,2.879412,1.881497,5.708607,2.944902,1.889102,5.791817,3.583292,2.087289,4.085541,3.935709,1.844015,4.031348,3.891928,1.865698,3.523091,3.553849,2.099763,4.713724,4.00249,2.097028,4.668016,1.230374,2.098269,5929310,Hold,Hold,Rest
5.690421,2.88486,1.878773,5.696394,2.950916,1.886484,5.777214,3.576875,2.078933,4.083407,3.927892,1.842361,3.982441,3.853527,1.887287,3.512117,3.489798,2.123047,4.710448,4.000636,2.095443,4.662039,1.230602,2.098291,5929341,Hold,Hold,Rest
5.667552,2.887155,1.876266,5.666056,2.925893,1.882847,5.773507,3.60185,2.077202,4.073129,3.919208,1.842041,3.985821,3.863212,1.879236,3.500023,3.498229,2.11355,4.705969,4.000815,2.093837,4.658574,1.231055,2.098827,5929372,Hold,Hold,Rest
5.621117,2.921439,1.867541,5.634185,2.914744,1.877933,5.765339,3.623683,2.076594,4.059712,3.919305,1.840617,3.986432,3.882209,1.871699,3.527345,3.518768,2.108371,4.700826,4.003486,2.092178,4.652937,1.23073,2.099175,5929403,Hold,Hold,Rest
5.602094,2.91995,1.866737,5.607564,2.947505,1.874389,5.757436,3.627505,2.073759,4.043903,3.910163,1.842578,4.014299,3.914992,1.853314,3.476277,3.596935,2.085641,4.696689,4.00031,2.090649,4.643674,1.23285,2.099411,5929435,Hold,Hold,Rest
5.581811,2.908367,1.865367,5.589601,3.125556,1.90442,5.743425,3.634218,2.070997,4.046309,3.874489,1.842954,3.921819,4.046866,1.862695,3.465726,3.602863,2.084004,4.693979,4.000254,2.089202,4.637567,1.233371,2.100141,5929481,Hold,Hold,Rest
5.558722,2.91123,1.862463,5.517601,3.031047,1.861759,5.730882,3.651127,2.070365,4.049744,3.861759,1.842765,3.991665,3.83304,1.905159,3.47698,3.481849,2.124395,4.697189,4.007643,2.087601,4.632053,1.236706,2.100481,5929513,Hold,Hold,Rest
5.526762,2.926283,1.859669,5.517314,3.030544,1.861712,5.70694,3.682287,2.071193,4.03609,3.885568,1.836124,3.995265,3.87588,1.898574,3.492951,3.50273,2.115571,4.695656,4.014456,2.085682,4.628881,1.242233,2.10097,5929544,Hold,Hold,Rest
5.509563,2.950427,1.856773,5.520707,3.078041,1.873816,5.741409,3.762478,2.094154,4.025315,3.878015,1.842043,3.90655,3.792774,1.899831,3.507076,3.525012,2.105921,4.695447,4.016609,2.084964,4.627067,1.243721,2.101223,5929575,Hold,Hold,Rest
5.50012,2.949253,1.856604,5.513428,3.093752,1.87804,5.711181,3.793255,2.097276,4.009847,3.891048,1.841254,3.981166,3.944106,1.893124,3.499236,3.524909,2.107516,4.698098,4.028505,2.08338,4.625395,1.246167,2.101462,5929606,Hold,Hold,Rest
5.485832,2.931913,1.857785,5.504706,3.091531,1.880096,5.703815,3.799963,2.098038,4.004304,3.882558,1.840734,3.887218,3.792445,1.900255,3.48964,3.544837,2.108677,4.693344,4.042683,2.081789,4.6235,1.24671,2.102041,5929638,Hold,Hold,Rest
5.478175,2.916822,1.861216,5.501662,3.099169,1.884633,5.679835,3.822732,2.101212,3.999737,3.88104,1.840443,3.874846,3.776706,1.904836,3.472392,3.53199,2.114126,4.69326,4.043141,2.081516,4.622498,1.247366,2.102298,5929669,Hold,Hold,Rest
5.479216,2.914726,1.861671,5.506994,3.09842,1.885193,5.679519,3.825192,2.101498,3.954784,3.901305,1.832566,3.96674,3.92369,1.895365,3.466648,3.539499,2.111989,4.693626,4.046002,2.080956,4.621186,1.247516,2.102734,5929700,Hold,Hold,Rest
5.486487,2.911745,1.862125,5.520101,3.093222,1.889364,5.67222,3.831928,2.104583,3.961878,3.887763,1.839894,3.851502,3.796017,1.899483,3.467688,3.550647,2.109871,4.691017,4.048058,2.080475,4.620755,1.247854,2.102905,5929731,Hold,Hold,Rest
5.498753,2.922111,1.861143,5.529091,3.089024,1.889776,5.671604,3.83124,2.104749,3.963646,3.886435,1.838998,3.854325,3.797418,1.897295,3.467261,3.553045,2.107282,4.691086,4.048436,2.08041,4.61963,1.248286,2.103081,5929763,Hold,Hold,Rest
5.492319,2.807765,1.862779,5.550334,3.084269,1.890641,5.673302,3.829715,2.105641,3.963405,3.888,1.838438,3.853831,3.796226,1.896946,3.466064,3.548053,2.106728,4.688406,4.047885,2.079994,4.618936,1.247214,2.103078,5929810,Hold,Hold,Rest
5.543112,2.91825,1.864395,5.547519,2.986212,1.867734,5.671313,3.722664,2.081552,3.897978,3.910616,1.774371,3.884566,3.864426,1.863595,3.467019,3.546048,2.106057,4.68308,4.048166,2.079628,4.617723,1.246338,2.103125,5929841,Hold,Hold,Rest
5.555837,2.919843,1.867612,5.629501,3.166144,1.918315,5.672968,3.720669,2.081176,3.896261,3.918085,1.774289,3.885803,3.873633,1.861952,3.469265,3.552034,2.104285,4.679524,4.047217,2.079307,4.616665,1.246097,2.102969,5929872,Hold,Hold,Rest
5.565916,2.922211,1.868964,5.629263,3.165006,1.917906,5.675056,3.718849,2.08082,3.887625,3.919758,1.775785,3.869461,3.868399,1.867782,3.454628,3.541636,2.109921,4.677749,4.046257,2.078897,4.614777,1.245162,2.10256,5929903,Hold,Hold,Rest
5.577857,2.924589,1.868902,5.631593,3.108167,1.896747,5.67721,3.718888,2.080858,3.887747,3.920678,1.775886,3.8874,3.883748,1.858738,3.481452,3.567658,2.102096,4.677286,4.045389,2.078607,4.609962,1.245191,2.101351,5929935,Hold,Hold,Rest
5.577873,2.925575,1.86888,5.584731,3.050227,1.872121,5.686176,3.711636,2.078469,3.88776,3.921868,1.775957,3.887203,3.885171,1.859019,3.482239,3.573528,2.102672,4.676986,4.042524,2.078087,4.606717,1.243967,2.100539,5929966,Hold,Hold,Rest
5.57669,2.931322,1.868418,5.578857,3.03414,1.870926,5.691636,3.710474,2.077432,3.924258,3.818118,1.794805,3.914693,3.785134,1.881714,3.488557,3.543272,2.12717,4.670546,4.037833,2.07725,4.605887,1.245185,2.100272,5930013,Hold,Hold,Rest
5.565548,2.936077,1.865212,5.569727,3.029471,1.86665,5.693104,3.708713,2.076119,3.921818,3.81806,1.797354,3.91215,3.784502,1.8845,3.488589,3.539974,2.130012,4.672152,4.035192,2.076839,4.604373,1.245977,2.099822,5930044,Hold,Hold,Rest
5.517671,2.722512,1.85162,5.54862,3.035602,1.854077,5.699702,3.703458,2.071008,3.854159,3.926279,1.798001,3.848229,3.876709,1.887605,3.486769,3.534169,2.132336,4.668793,4.037594,2.076324,4.600243,1.246885,2.099435,5930075,Hold,Hold,Rest
5.520978,2.970597,1.850958,5.556849,3.167888,1.89079,5.683882,3.663034,2.05986,3.861596,3.887166,1.799109,3.845753,3.831067,1.895884,3.489761,3.510998,2.142221,4.667662,4.039255,2.075543,4.596366,1.249745,2.098803,5930106,Hold,Hold,Rest
5.491764,2.959005,1.848651,5.546205,3.157962,1.889443,5.684344,3.658813,2.057382,3.858213,3.897399,1.800376,3.842362,3.839157,1.897828,3.492524,3.511967,2.144124,4.664924,4.042765,2.074933,4.594676,1.251668,2.09846,5930138,Hold,Hold,Rest
5.43451,2.926921,1.840801,5.525589,3.159049,1.889679,5.686918,3.664851,2.056044,3.859809,3.893429,1.800447,3.841716,3.833781,1.899833,3.494876,3.513298,2.146663,4.658759,4.052668,2.074038,4.592225,1.254504,2.097785,5930169,Hold,Hold,Rest
5.406414,2.924848,1.836787,5.415298,3.043956,1.851767,5.726738,3.726532,2.067281,3.853019,3.918151,1.801949,3.83498,3.85288,1.903252,3.5039,3.516256,2.150077,4.657114,4.058292,2.073498,4.584947,1.256745,2.097594,5930200,Hold,Hold,Rest
5.383777,2.919636,1.836442,5.410089,3.055266,1.854562,5.727724,3.748574,2.068202,3.851417,3.953709,1.801219,3.830651,3.879917,1.904742,3.503629,3.517995,2.150264,4.646424,4.053222,2.0732,4.579198,1.257625,2.097503,5930231,Hold,Hold,Rest
5.367325,2.910462,1.835663,5.453804,3.211774,1.902951,5.723175,3.748478,2.065064,3.849163,3.973837,1.800392,3.82612,3.894535,1.905713,3.501327,3.520406,2.150571,4.64335,4.053705,2.073234,4.575775,1.262086,2.09718,5930278,Hold,Hold,Rest
5.351779,2.91017,1.836686,5.448869,3.210577,1.902096,5.724691,3.748059,2.064171,3.840354,4.005991,1.798392,3.811356,3.907891,1.912196,3.511505,3.512863,2.156997,4.636914,4.05415,2.073115,4.572825,1.265341,2.097191,5930310,Preparation,Hold,Rest
5.324934,2.926129,1.834222,5.323816,3.116545,1.863354,5.695824,3.787547,2.068279,3.840175,4.019641,1.796754,3.805636,3.914348,1.915944,3.510449,3.525869,2.16142,4.628487,4.055625,2.073132,4.573024,1.266198,2.097394,5930341,Preparation,Hold,Preparation
5.303972,2.867734,1.838281,5.324907,3.069861,1.8599,5.680609,3.802131,2.065176,3.843357,4.024353,1.796865,3.807858,3.917528,1.916198,3.510256,3.524864,2.161255,4.623321,4.057775,2.073042,4.570787,1.268058,2.097514,5930372,Preparation,Hold,Preparation
5.311281,2.786855,1.829203,5.342058,3.042883,1.861107,5.656056,3.783545,2.050109,3.843303,4.025656,1.796684,3.81004,3.920153,1.913815,3.510952,3.519147,2.158207,4.621702,4.05947,2.073019,4.570507,1.269566,2.097443,5930403,Preparation,Hold,Preparation
5.377735,2.688705,1.833592,5.400861,2.954799,1.862699,5.617384,3.672242,2.0027,3.843271,4.025929,1.79658,3.807575,3.919795,1.914869,3.504738,3.523871,2.159391,4.616158,4.073508,2.072594,4.570704,1.269895,2.097407,5930435,Preparation,Hold,Preparation
5.425155,2.674416,1.828938,5.50336,2.912884,1.86014,5.61948,3.627878,1.990185,3.844463,4.025736,1.795992,3.805799,3.919791,1.91451,3.493235,3.526694,2.158681,4.611987,4.074177,2.072669,4.569945,1.270362,2.097467,5930466,Preparation,Hold,Preparation
5.513995,2.551475,1.78837,5.533932,2.928606,1.857244,5.636491,3.652755,1.985487,3.846375,4.025257,1.795418,3.798172,3.91846,1.913071,3.447955,3.520748,2.154716,4.60845,4.07476,2.072772,4.569119,1.270317,2.097645,5930513,Preparation,Hold,Preparation
5.571839,2.467405,1.753482,5.556529,2.888089,1.831638,5.62859,3.604997,1.962582,3.837049,4.011388,1.795723,3.7907,3.911016,1.910733,3.431706,3.520663,2.152316,4.607895,4.074521,2.073141,4.569197,1.268766,2.098159,5930544,Preparation,Hold,Preparation
5.603584,2.559034,1.700868,5.608172,2.85551,1.766752,5.631224,3.561344,1.967287,3.835437,4.005687,1.795733,3.781756,3.898469,1.915125,3.42114,3.510552,2.156745,4.613434,4.064137,2.074941,4.569634,1.271096,2.098298,5930575,Preparation,Hold,Preparation
5.630017,2.715935,1.643281,5.626,2.923483,1.721623,5.651831,3.369121,1.898292,3.82466,3.996319,1.796686,3.77631,3.893107,1.914434,3.424935,3.508492,2.156836,4.614668,4.059382,2.076179,4.568937,1.272288,2.098852,5930606,Preparation,Hold,Preparation
5.610456,2.871942,1.630805,5.62433,3.065543,1.70742,5.651409,3.370368,1.896582,3.807666,3.979843,1.796546,3.758533,3.869941,1.92033,3.43381,3.493968,2.164858,4.612749,4.059835,2.076439,4.568954,1.273338,2.098968,5930638,Preparation,Hold,Preparation
5.595567,2.934567,1.631871,5.619229,3.134036,1.713179,5.61413,3.311477,1.909282,3.78978,3.96308,1.798503,3.733584,3.84828,1.926161,3.403548,3.477054,2.170672,4.611339,4.052441,2.077221,4.561594,1.271806,2.100353,5930669,Preparation,Hold,Preparation
5.575157,2.966625,1.634499,5.609284,3.154734,1.714257,5.606626,3.321755,1.910742,3.760796,3.950755,1.798824,3.712453,3.842412,1.92477,3.398747,3.481406,2.170815,4.60864,4.050179,2.077406,4.549132,1.265068,2.101768,5930700,Preparation,Hold,Preparation
5.568763,2.998518,1.638379,5.60566,3.172078,1.715463,5.597447,3.338497,1.916388,3.752058,3.94555,1.798459,3.704815,3.838836,1.922797,3.387831,3.47533,2.168484,4.605732,4.051727,2.077442,4.546803,1.266544,2.101824,5930731,Preparation,Hold,Preparation
5.569189,3.035921,1.645968,5.600249,3.183627,1.711668,5.591447,3.352869,1.921141,3.70658,3.950088,1.797084,3.667706,3.838417,1.921257,3.379045,3.456159,2.167193,4.601695,4.049974,2.077575,4.542372,1.266817,2.101861,5930778,Preparation,Hold,Preparation
5.565407,3.048574,1.645702,5.573186,3.163825,1.687908,5.589621,3.361142,1.923325,3.692697,3.948441,1.796498,3.655229,3.836122,1.920818,3.371983,3.452218,2.166884,4.600465,4.048879,2.077649,4.538756,1.266084,2.101834,5930810,Preparation,Hold,Preparation
5.566275,3.071162,1.6461,5.57027,3.1347,1.701352,5.585411,3.375531,1.924795,3.673051,3.915801,1.796052,3.652866,3.825036,1.913006,3.398831,3.473215,2.162404,4.598093,4.04774,2.077733,4.536819,1.266235,2.101879,5930841,Preparation,Hold,Preparation
5.569396,3.092487,1.648652,5.579147,3.179743,1.686704,5.579824,3.450637,1.945641,3.624726,3.887691,1.84392,3.639372,3.758885,1.898393,3.428305,3.49953,2.154172,4.598052,4.04722,2.077756,4.539034,1.26509,2.101797,5930872,Preparation,Hold,Preparation
5.583355,3.091071,1.654959,5.583161,3.177169,1.722205,5.58256,3.443707,1.944402,3.617784,3.86859,1.839221,3.628305,3.776491,1.888379,3.438825,3.517794,2.144867,4.596316,4.045403,2.077794,4.542471,1.2636,2.101651,5930903,Preparation,Preparation,Preparation
5.624101,3.028515,1.678342,5.64539,3.106739,1.724087,5.589002,3.438837,1.947246,3.540479,3.763226,1.818722,3.539133,3.725301,1.832221,3.526012,3.724386,2.097021,4.59358,4.044032,2.077899,4.543797,1.262566,2.101745,5930935,Stroke,Preparation,Preparation
5.707072,2.834788,1.715263,5.706843,2.987185,1.764596,5.605377,3.436121,1.95812,3.48173,3.557608,1.795036,3.506243,3.622178,1.82448,3.497351,3.719039,2.088524,4.589135,4.04357,2.078018,4.549252,1.261719,2.101734,5930981,Stroke,Preparation,Preparation
5.763566,2.66501,1.760707,5.779655,2.914942,1.798241,5.66541,3.458015,1.9607,3.415117,3.291931,1.791437,3.297077,3.58277,1.853954,3.418037,3.621662,2.05157,4.584078,4.042798,2.078236,4.554589,1.259877,2.101865,5930997,Stroke,Preparation,Stroke
5.820562,2.371949,1.776873,5.811484,2.707364,1.822094,5.690093,3.448282,1.963564,3.401711,3.032351,1.788108,3.385431,3.06514,1.79528,3.349262,3.647298,1.991759,4.58199,4.040481,2.078446,4.560507,1.257051,2.102034,5931044,Stroke,Stroke,Stroke
5.85681,2.252052,1.803442,5.832503,2.643455,1.84483,5.723417,3.413744,1.967184,3.403324,2.777074,1.788467,3.397916,2.883126,1.81252,3.361688,3.593535,1.987663,4.577675,4.040271,2.078628,4.565971,1.254442,2.102263,5931075,Stroke,Stroke,Stroke
5.870661,2.187057,1.813532,5.854021,2.477162,1.836093,5.799238,3.242216,1.954077,3.421214,2.524402,1.768993,3.41314,2.773887,1.816259,3.388918,3.522339,1.972074,4.571974,4.040324,2.079168,4.567698,1.251549,2.10307,5931122,Stroke,Stroke,Stroke
5.848988,2.117424,1.817375,5.842773,2.451856,1.841548,5.800815,3.238758,1.953009,3.458643,2.504539,1.775731,3.443036,2.741224,1.815283,3.396214,3.451281,1.947958,4.567038,4.044128,2.079336,4.574897,1.250821,2.103968,5931138,Stroke,Stroke,Stroke
5.810198,2.090029,1.813287,5.801225,2.432591,1.840437,5.792655,3.227727,1.949508,3.601209,2.440984,1.767509,3.551209,2.690811,1.807529,3.401209,3.440288,1.941608,4.565488,4.047915,2.079502,4.574409,1.25,2.104105,5931169,Stroke,Stroke,Stroke
5.644216,2.204791,1.7861,5.69499,2.474327,1.823514,5.769038,3.225651,1.94488,3.817398,2.429091,1.749536,3.715243,2.680468,1.792717,3.408778,3.434601,1.936281,4.562403,4.06005,2.079466,4.574054,1.25068,2.104137,5931200,Stroke,Stroke,Stroke
5.462459,2.400232,1.757971,5.495091,2.613612,1.789603,5.677505,3.267572,1.92963,4.021715,2.535989,1.724599,3.897079,2.741089,1.763442,3.52317,3.356391,1.893991,4.560138,4.062124,2.079093,4.572938,1.250339,2.104223,5931247,Stroke,Stroke,Stroke
5.203916,2.683807,1.710932,5.289512,2.887826,1.76511,5.555432,3.455395,1.92901,4.418267,2.660014,1.660484,4.202583,2.854897,1.71878,3.555531,3.439546,1.907687,4.586962,4.063841,2.078715,4.559317,1.243681,2.104552,5931278,Stroke,Stroke,Stroke
4.865634,2.90583,1.647656,4.972203,3.124877,1.710183,5.507657,3.508529,1.937364,4.25917,3.214284,1.723317,4.238128,3.219383,1.732801,3.543241,3.612083,1.93998,4.577093,4.065742,2.078712,4.553978,1.246271,2.105007,5931310,Stroke,Stroke,Stroke
4.468155,3.223001,1.65749,4.553751,3.42702,1.711668,5.223229,3.649929,1.920833,4.563982,3.396333,1.66533,4.315531,3.455363,1.731424,3.570177,3.632451,1.943726,4.581524,4.063138,2.078535,4.552163,1.247926,2.105105,5931341,Stroke,Stroke,Stroke
4.31986,3.454603,1.679487,4.405455,3.658623,1.733665,5.219333,3.722448,1.935393,4.421201,3.473206,1.696504,4.206686,3.53426,1.767122,3.563141,3.717423,1.992996,4.581184,4.05795,2.078087,4.548474,1.249835,2.105138,5931372,Stroke,Stroke,Stroke
4.18572,3.446289,1.732323,4.22375,3.507113,1.793616,5.218658,3.758835,1.948672,4.400852,3.445051,1.702249,4.186857,3.509902,1.772791,3.54487,3.704454,1.99844,4.592906,4.060791,2.077054,4.536233,1.257539,2.104138,5931403,Stroke,Stroke,Stroke
3.776212,3.113057,1.705354,4.142402,3.35019,1.801789,5.129329,3.884485,1.927243,4.038238,3.08051,1.68473,3.914251,3.221278,1.759362,3.542289,3.643581,1.997279,4.606211,4.056804,2.076343,4.532696,1.255906,2.1028,5931435,Stroke,Stroke,Stroke
3.760839,2.850515,1.784251,4.068997,3.115326,1.830314,5.04129,3.852321,1.901479,3.899188,2.766309,1.721906,3.78916,2.982316,1.789934,3.459078,3.630337,2.00804,4.618699,4.058437,2.075637,4.532659,1.254878,2.10186,5931481,Stroke,Stroke,Stroke
3.740633,2.534776,1.806212,3.798018,2.786341,1.857378,4.889656,3.401175,1.875384,3.82107,2.368673,1.78155,3.722678,2.667842,1.836267,3.4275,3.565349,2.014437,4.624666,4.05414,2.075446,4.538049,1.248588,2.100071,5931513,Stroke,Stroke,Stroke
3.752433,2.305776,1.810936,3.727611,2.51115,1.861769,4.777166,3.186718,1.854067,3.632414,2.240721,1.838947,3.688303,2.584135,1.871118,3.333456,3.617552,2.007758,4.62132,4.053784,2.075763,4.552969,1.238299,2.09892,5931544,Stroke,Stroke,Stroke
3.715588,2.267675,1.823699,3.954551,2.462894,1.825109,4.671441,3.048552,1.843361,3.572201,2.012332,1.857647,3.714818,2.411939,1.869754,3.222652,3.455732,1.981272,4.625076,4.053838,2.075345,4.574314,1.235767,2.096846,5931575,Stroke,Stroke,Stroke
3.953446,2.108462,1.801956,3.900165,2.288282,1.854082,4.574791,2.902561,1.836623,3.58796,1.920978,1.86426,3.675542,2.21009,1.884737,3.302504,3.268771,1.988031,4.634608,4.051228,2.07456,4.587048,1.234927,2.094805,5931606,Stroke,Stroke,Stroke
3.79988,1.758968,1.81431,3.773708,1.963473,1.865171,4.535775,2.839494,1.835165,3.596833,1.665716,1.858931,3.667475,2.009719,1.878813,3.198854,3.071808,1.963554,4.629803,4.055151,2.074548,4.59872,1.23017,2.094714,5931638,Stroke,Stroke,Stroke
3.79278,1.741749,1.815274,3.766609,1.946254,1.866135,4.535799,2.828298,1.834267,3.596057,1.666793,1.864708,3.460886,2.052333,1.902768,3.151519,3.220588,1.982529,4.626013,4.059701,2.074093,4.605503,1.22819,2.094707,5931669,Stroke,Stroke,Stroke
3.79005,1.718006,1.814671,3.763879,1.922511,1.865532,4.532555,2.807861,1.833988,3.631532,1.623003,1.859656,3.543917,1.995012,1.892097,3.137686,3.136463,1.969473,4.624253,4.059854,2.073743,4.60502,1.22702,2.094579,5931700,Stroke,Stroke,Stroke
3.79909,1.709983,1.80962,3.772919,1.914488,1.86048,4.444228,2.662265,1.834775,3.649234,1.650465,1.857696,3.562574,1.933611,1.887386,3.148719,3.079781,1.959028,4.62141,4.061306,2.073704,4.603716,1.226846,2.094018,5931747,Stroke,Stroke,Stroke
3.822343,1.721125,1.794525,3.796172,1.925629,1.845386,4.452667,2.699145,1.836144,3.722775,1.734104,1.844107,3.611721,2.041224,1.87102,3.129682,3.119156,1.968335,4.615807,4.062617,2.073762,4.603543,1.227232,2.094021,5931778,Stroke,Stroke,Stroke
4.259724,2.24566,1.782054,4.233552,2.450165,1.832914,4.85236,3.150638,1.849603,3.650392,2.023776,1.857867,3.531175,2.322654,1.884022,3.127129,3.144958,1.975141,4.602899,4.059354,2.07406,4.603635,1.227458,2.094155,5931810,Stroke,Stroke,Stroke
4.290451,2.264423,1.775235,4.26428,2.468927,1.826096,5.144718,3.286091,1.860174,3.745563,2.042643,1.839107,3.577507,2.434533,1.879895,3.09997,3.344007,2.036997,4.601217,4.055625,2.073532,4.603336,1.228727,2.094217,5931841,Stroke,Stroke,Stroke
4.272367,2.195473,1.758361,4.357751,2.502904,1.813088,5.270278,3.344839,1.858726,3.500269,2.235229,1.875277,3.381052,2.534107,1.901432,3.076293,3.317364,2.031345,4.598397,4.057306,2.07257,4.603093,1.23145,2.093933,5931872,Stroke,Stroke,Stroke
4.738761,2.184066,1.766957,4.71259,2.388571,1.817818,5.338809,3.309679,1.858243,3.605134,2.309819,1.873692,3.479234,2.451034,1.894524,3.046784,3.293732,2.030691,4.591878,4.059506,2.072607,4.599948,1.230631,2.092865,5931903,Stroke,Stroke,Stroke
4.827945,2.036732,1.774049,4.801774,2.241237,1.82491,5.521918,3.22602,1.859757,3.612559,2.240758,1.894712,3.286285,2.500992,1.930543,3.024138,3.278835,2.029782,4.595379,4.052855,2.071497,4.560578,1.226595,2.089828,5931935,Stroke,Stroke,Stroke
5.046911,1.802869,1.797087,5.02074,2.007374,1.847948,5.6704,2.953839,1.855063,3.447058,2.131535,1.934493,3.347039,2.231481,1.938229,2.987065,3.189844,2.029302,4.58505,4.058077,2.071498,4.543051,1.232596,2.084699,5931981,Stroke,Stroke,Stroke
5.379655,1.755697,1.824001,5.353484,1.960202,1.874862,5.780908,2.90352,1.874786,3.372786,2.082452,1.947189,3.133969,2.277058,1.95429,2.971484,3.141924,2.025004,4.585559,4.046009,2.070845,4.524397,1.234124,2.079747,5932013,Stroke,Stroke,Stroke
5.458731,1.698953,1.850069,5.432559,1.903457,1.900929,5.94067,2.881636,1.909147,3.266797,2.011371,1.972218,3.216394,2.074921,1.975594,2.936318,3.060948,2.013873,4.590371,4.036332,2.070415,4.518203,1.242065,2.072738,5932044,Stroke,Stroke,Stroke
5.455789,1.698112,1.86182,5.429617,1.902617,1.912681,5.988171,2.872017,1.924721,3.459948,1.83087,1.984553,3.210853,2.084703,1.975011,2.909915,3.031027,2.010315,4.588749,4.030373,2.070191,4.497295,1.252393,2.064755,5932075,Stroke,Stroke,Stroke
5.400561,1.723953,1.870608,5.37439,1.928458,1.921469,6.040989,2.839138,1.940777,3.564885,1.953969,1.973069,3.229027,2.150138,1.970069,2.889802,3.027016,2.008486,4.575412,4.003211,2.069289,4.479759,1.273847,2.055514,5932106,Stroke,Stroke,Stroke
5.309015,2.018942,1.86041,5.282844,2.223447,1.911271,6.081303,2.978003,1.976361,3.651649,2.203312,1.945541,3.639437,2.171908,1.947702,2.865326,3.042789,2.00577,4.574445,3.955331,2.068023,4.467965,1.282309,2.046588,5932138,Stroke,Stroke,Stroke
5.204737,2.286281,1.839076,5.178566,2.490786,1.889937,6.097756,3.010561,1.985916,3.725147,2.431892,1.915581,3.716475,2.468836,1.914128,2.83186,3.075629,1.999719,4.579115,3.959765,2.066722,4.464377,1.279547,2.043202,5932169,Stroke,Stroke,Stroke
5.265022,2.701318,1.815053,5.238851,2.905823,1.865914,6.082486,3.036609,1.985165,3.814322,2.538962,1.882765,3.743729,2.839696,1.87094,2.874758,3.146003,1.981172,4.572373,3.993801,2.06529,4.459609,1.282295,2.041131,5932200,Stroke,Stroke,Stroke
4.999435,3.397031,1.813281,5.264047,3.26256,1.834082,6.125174,3.096484,1.975174,3.80042,3.241158,1.830386,3.772959,3.159237,1.832728,2.929625,3.210896,1.921392,4.567398,3.989548,2.065435,4.458072,1.289939,2.037976,5932247,Stroke,Stroke,Stroke
5.162242,3.693186,1.770643,5.513401,3.24827,1.819721,6.195393,3.097901,1.954662,3.828238,3.601629,1.793827,3.731953,3.427093,1.792903,2.909306,3.278565,1.891585,4.565508,3.983961,2.065683,4.458401,1.292853,2.036704,5932278,Stroke,Stroke,Stroke
5.27733,3.636001,1.71775,5.453496,3.52015,1.748932,6.175134,3.045584,1.890681,3.733318,3.580916,1.72143,3.770689,3.604626,1.723814,2.898907,3.132185,1.856888,4.56579,3.971121,2.066445,4.459573,1.293017,2.036459,5932310,Stroke,Stroke,Stroke
5.466802,3.351815,1.691391,5.510549,3.212211,1.70851,6.120004,2.996477,1.854551,3.920545,3.589137,1.593765,3.704356,3.454481,1.647627,3.055788,3.050515,1.823225,4.566679,3.967062,2.067311,4.467901,1.290502,2.037163,5932341,Stroke,Stroke,Stroke
5.272415,3.352938,1.591428,5.442564,3.168596,1.635964,6.137367,2.930865,1.852353,3.785605,3.169519,1.552391,3.599597,3.15164,1.61621,3.041571,3.098002,1.821678,4.566335,3.972362,2.068149,4.473042,1.289455,2.038379,5932372,Stroke,Stroke,Stroke
